subject	activityname	Mean-TimeBodyGyroJerkStandardDiv-Y	Mean-TimeBodyGyroJerkStandardDiv-Z	Mean-TimeBodyAccelerationMagnitudeMean	Mean-TimeBodyAccelerationMagnitudeStandardDiv	Mean-TimeGravityAccelerationMagnitudeMean	Mean-TimeGravityAccelerationMagnitudeStandardDiv	Mean-TimeBodyAccelerationJerkMagnitudeMean	Mean-TimeBodyAccelerationJerkMagnitudeStandardDiv	Mean-TimeBodyGyroMagnitudeMean	Mean-TimeBodyGyroMagnitudeStandardDiv	Mean-TimeBodyGyroJerkMagnitudeMean	Mean-TimeBodyGyroJerkMagnitudeStandardDiv	Mean-FreqBodyAccelerationMean-X	Mean-FreqBodyAccelerationMean-Y	Mean-FreqBodyAccelerationMean-Z	Mean-FreqBodyAccelerationStandardDiv-X	Mean-FreqBodyAccelerationStandardDiv-Y	Mean-FreqBodyAccelerationStandardDiv-Z	Mean-FreqBodyAccelerationJerkMean-X	Mean-FreqBodyAccelerationJerkMean-Y	Mean-FreqBodyAccelerationJerkMean-Z	Mean-FreqBodyAccelerationJerkStandardDiv-X	Mean-FreqBodyAccelerationJerkStandardDiv-Y	Mean-FreqBodyAccelerationJerkStandardDiv-Z	Mean-FreqBodyGyroMean-X	Mean-FreqBodyGyroMean-Y	Mean-FreqBodyGyroMean-Z	Mean-FreqBodyGyroStandardDiv-X	Mean-FreqBodyGyroStandardDiv-Y	Mean-FreqBodyGyroStandardDiv-Z	Mean-FreqBodyAccelerationMagnitudeMean	Mean-FreqBodyAccelerationMagnitudeStandardDiv	Mean-FreqBodyBodyAccelerationJerkMagnitudeMean	Mean-FreqBodyBodyAccelerationJerkMagnitudeStandardDiv	Mean-FreqBodyBodyGyroMagnitudeMean	Mean-FreqBodyBodyGyroMagnitudeStandardDiv	Mean-FreqBodyBodyGyroJerkMagnitudeMean	Mean-FreqBodyBodyGyroJerkMagnitudeStandardDiv
27	WALKING_DOWNSTAIRS	-0.459459295681818	-0.307268262272727	0.108071382861364	0.121176277863636	0.108071382861364	0.121176277863636	-0.115421210625	-0.0386367422818182	-0.164783206536364	-0.307952089840909	-0.440546586136364	-0.465807533547727	0.0829831545090909	-0.0626729573068182	-0.241600361090909	0.194912716568182	-0.17564706475	-0.303090701863636	-0.0437826262613636	-0.170975270611364	-0.343626396295455	-0.0522811342045455	-0.163243978431818	-0.474755492045455	-0.2966286115	-0.402132810611364	-0.144904904113636	-0.390968436431818	-0.543033246590909	-0.367816046590909	0.149816459227273	-0.071212004425	0.010857564025	-0.113625944990909	-0.359113724772727	-0.397984195568182	-0.46777776875	-0.502831373477273
28	WALKING_DOWNSTAIRS	-0.424567878478261	-0.336212734130435	0.104359216580435	0.135465563932609	0.104359216580435	0.135465563932609	-0.0707560279130435	-0.0418872609934783	-0.068246324026087	-0.22448414468913	-0.340417305565217	-0.407132335434783	0.0890721752173913	0.186441733869565	-0.308161634195652	0.137797082826087	0.065301199843913	-0.416940283043478	-0.0268676982326087	-0.0127039720456522	-0.365287434717391	-0.0980112293695652	-0.00175391954565217	-0.48848835173913	-0.0299969963043478	-0.217100157608696	-0.184392337071739	-0.345453346086957	-0.293108364565217	-0.416505886304348	0.188840007695652	-0.074058597676087	-0.0128823827326087	-0.0883598523695652	-0.223354793921739	-0.362903836717391	-0.396720714347826	-0.464722244347826
29	WALKING_DOWNSTAIRS	-0.693469035833333	-0.379769406458333	0.103705165666667	0.1344811501875	0.103705165666667	0.1344811501875	-0.138637624454167	-0.0307693372041667	-0.122968108816667	-0.26740979843125	-0.539174456458333	-0.59705704875	0.110663200244167	-0.02122937175	-0.266692150208333	0.187438624270833	-0.239349053641667	-0.262073242045833	-0.0382458213333333	-0.0977850659541667	-0.411173451875	-0.0986379156229167	-0.120381521220833	-0.547320886875	-0.18941800145	-0.463125032083333	-0.199225894479167	-0.319123137947917	-0.354872689583333	-0.416165845833333	0.115973968158333	-0.0330868111229167	0.000448896304791667	-0.0797714324854167	-0.381459881875	-0.323024575098542	-0.596578626041667	-0.626675982083333
30	WALKING_DOWNSTAIRS	-0.613796303064516	-0.498882854032258	-0.0373901122469355	-0.0135771208822581	-0.0373901122469355	-0.0135771208822581	-0.293738801622581	-0.125283184512903	-0.095537320533871	-0.208267542032258	-0.574337006451613	-0.617662073548387	-0.106966957087097	-0.0216637054241935	-0.25806736666129	-0.0405257091567742	-0.0934682613774194	-0.257393372287097	-0.234923146633871	-0.224992780432258	-0.399688694032258	-0.289802729403226	-0.217432019258065	-0.535515048387097	-0.263061628069355	-0.348065119677419	-0.263720763854839	-0.278386596338226	-0.255732054951613	-0.371541476129032	0.00410151034354839	-0.178535173268548	-0.125961400367742	-0.133124304612577	-0.356772347348871	-0.252361882572581	-0.617578814032258	-0.645503942419355
1	WALKING_UPSTAIRS	-0.601696656226415	-0.606332002264151	-0.129927630735849	-0.324970929245283	-0.129927630735849	-0.324970929245283	-0.466503446226415	-0.478991622075472	-0.126735589969811	-0.14861931805283	-0.59488286509434	-0.648553044339623	-0.404321784150943	-0.190976720811321	-0.433349702075472	-0.337428188679245	0.0217695106566038	0.0859565543849057	-0.479875245660377	-0.41344458754717	-0.685474353962264	-0.461907025849057	-0.381777065283019	-0.726040200754717	-0.492611667924528	-0.319474609056604	-0.453597213018868	-0.565892490754717	0.151538905566038	-0.57170784	-0.352395944716981	-0.416260101509434	-0.44265216245283	-0.533059853773585	-0.325961457396226	-0.182985518264151	-0.634665082075472	-0.693930521509434
2	WALKING_UPSTAIRS	-0.645491337708333	-0.467595961041667	-0.107322679520833	-0.205977045295833	-0.107322679520833	-0.205977045295833	-0.321268911041667	-0.21738939458125	-0.219713472958333	-0.377532167604167	-0.572816438541667	-0.597291719166667	-0.266720933270833	0.00992445881854167	-0.281001986202083	-0.320582414375	0.0848802791083333	-0.09454497643125	-0.258639439729167	-0.1878421317125	-0.522728063333333	-0.365415441458333	-0.243554146666667	-0.625090981458333	-0.331643577458333	-0.488086123958333	-0.248601122	-0.476358845625	-0.459758488958333	-0.218072471479167	-0.14531853915625	-0.36672824375	-0.189511136902083	-0.2604238389625	-0.450612184791667	-0.438620401875	-0.60079849625	-0.621820202916667
3	WALKING_UPSTAIRS	-0.775774143389831	-0.573433947627119	-0.184014895	-0.333597432542373	-0.184014895	-0.333597432542373	-0.436901159491525	-0.439020591694915	-0.347321812220339	-0.408886653186441	-0.658861401355932	-0.718028040338983	-0.392004211474576	-0.0788094156644068	-0.504494528474576	-0.285333024050847	-0.00803987529661017	-0.350797226271186	-0.478434306271186	-0.283772547471017	-0.677314534067797	-0.486446509661017	-0.268191523644068	-0.738705863898305	-0.378216681762712	-0.637293508305085	-0.431503361525424	-0.484820991355932	-0.556045947118644	-0.561097649661017	-0.315866079491525	-0.447994369152542	-0.412920898474576	-0.48060920220339	-0.514211583728814	-0.445181802430508	-0.716877778644068	-0.740033436271186
4	WALKING_UPSTAIRS	-0.840722752692308	-0.556236584807692	-0.153703935357692	-0.212012300480769	-0.153703935357692	-0.212012300480769	-0.400922254807692	-0.437261477884615	-0.299779407884615	-0.510974134423077	-0.686978374423077	-0.755270457692308	-0.294488270365385	-0.117109161492308	-0.524655722692308	-0.173217219014423	-0.101434446040385	-0.345109817692308	-0.418304647307692	-0.297805187243462	-0.690106934230769	-0.396762584807692	-0.314525030788462	-0.762772175	-0.3710689925	-0.684310201538462	-0.350765737115385	-0.483548693461538	-0.489824279230769	-0.424533512307692	-0.276825498230769	-0.301005898461538	-0.397406285	-0.497324087307692	-0.575794072115385	-0.552489628846154	-0.740749226346154	-0.794209483076923
5	WALKING_UPSTAIRS	-0.631822048297872	-0.282154378489362	0.0435562021989362	-0.136736383765957	0.0435562021989362	-0.136736383765957	-0.247403476914894	-0.310186545957447	-0.235516929306383	-0.354687870212766	-0.47348816787234	-0.557988065531915	-0.161485339978723	0.0728903158085106	-0.457470676808511	-0.00473819670425532	0.165037631180851	-0.28925665906383	-0.289725470425532	-0.19681792087234	-0.606717464680851	-0.22532784293617	-0.105311152804255	-0.668825711276596	-0.263615096246809	-0.516609046808511	-0.139801393244681	-0.501685580212766	-0.403486393191489	-0.380378006808511	-0.169261525	-0.254091927148936	-0.264674938957447	-0.378616675957447	-0.392564530851064	-0.440445051914894	-0.571344138723404	-0.572485019787234
6	WALKING_UPSTAIRS	-0.486494120980392	-0.170814790834118	0.0177790974433333	-0.0791508842176471	0.0177790974433333	-0.0791508842176471	-0.207379799254902	-0.169970363039216	-0.12912124415098	-0.199893710196078	-0.342895367921569	-0.440079851313725	-0.131075372803922	0.0978035099588235	-0.42724809972549	-0.0211335627276471	0.159123777172549	-0.36587418445098	-0.244812769960784	-0.122991594331373	-0.549314615882353	-0.186815074235294	-0.0169811409705882	-0.571673957058824	-0.115065008156863	-0.329653779629412	-0.0464142110215686	-0.390248128039216	-0.31361857145098	-0.309998085098039	-0.0819479396203922	-0.222161433666667	-0.169868234496078	-0.177734840922353	-0.230627015078431	-0.318173892545098	-0.45923633377451	-0.455937719019608
7	WALKING_UPSTAIRS	-0.671243739607843	-0.682184175686275	-0.198074437978431	-0.33474460745098	-0.198074437978431	-0.33474460745098	-0.458695232352941	-0.471265710980392	-0.239099165627451	-0.418144852156863	-0.661969771960784	-0.67642807254902	-0.336199426470588	-0.381590523137255	-0.317461021372549	-0.279870086215686	-0.341025552941176	-0.124912269443137	-0.454647881960784	-0.53707567	-0.581764526862745	-0.426974025686275	-0.53419130254902	-0.631919608823529	-0.383889342745098	-0.567920266470588	-0.408150266666667	-0.368636961470588	-0.579964614705882	-0.393062890647059	-0.378618761568627	-0.415307106666667	-0.45478324745098	-0.497441363137255	-0.533982945882353	-0.444994481882353	-0.673327281960784	-0.704090967843137
8	WALKING_UPSTAIRS	-0.424675673414634	-0.430366658780488	0.121026629195122	-0.227200254219512	0.121026629195122	-0.227200254219512	-0.141494613465854	-0.228296364146341	0.166447991	-0.109327923829268	-0.400664014146341	-0.493975031707317	-0.166411065387805	0.263431399878049	-0.0729496941121951	-0.175284990170732	0.30540146	0.133766193578049	-0.200277249165854	-0.0257952590634146	-0.386655803658537	-0.24733661795122	-0.0700821464439024	-0.508248316829268	-0.240260761682927	-0.113162144460976	0.16597418695122	-0.409955580780488	-0.0478802512585366	0.263202878429268	-0.13026451905122	-0.409282851707317	-0.131850567460976	-0.379266499780488	-0.229610952609756	-0.183325647134146	-0.46327057804878	-0.575733290731707
9	WALKING_UPSTAIRS	-0.708604774693878	-0.65711420122449	-0.260727581428571	-0.400222037142857	-0.260727581428571	-0.400222037142857	-0.440667540204082	-0.445485397959184	-0.0833234490061224	-0.425839761428571	-0.672840561836735	-0.748651255510204	-0.342735952653061	-0.405022798163265	-0.384710423408163	-0.369815777346939	-0.297641062755102	-0.244081808302041	-0.402044750408163	-0.608498592040816	-0.615125710612245	-0.327421989591837	-0.590112916530612	-0.677831082857143	-0.313941631326531	-0.499159202857143	-0.327698671183673	-0.361626377102041	-0.352033091612245	-0.165554554220408	-0.372890348979592	-0.509929461428571	-0.419533108571429	-0.484935752040816	-0.531482693877551	-0.456841325204082	-0.734159449387755	-0.787781590816326
10	WALKING_UPSTAIRS	-0.60462905787234	-0.482244799361702	-0.0266623294757447	-0.211537480214383	-0.0266623294757447	-0.211537480214383	-0.262038042446809	-0.226010197889362	0.0438573846851064	-0.113062673542979	-0.523462968510638	-0.618272355319149	-0.139410790617021	-0.0390688222212766	-0.301206408085106	-0.171957349438298	-0.051628469647234	-0.0342347233914894	-0.20121432216383	-0.206872839212766	-0.553230667234043	-0.247598320858298	-0.202796129097872	-0.662894135319149	-0.218524716912766	-0.235858986212766	-0.262763367170213	-0.34130162006383	0.171735785297872	-0.403822082765957	-0.166866721574468	-0.361437534680851	-0.153553147382979	-0.334365043829787	-0.265371689148936	-0.166969377765957	-0.600582998297872	-0.67129056212766
11	WALKING_UPSTAIRS	-0.809459436666667	-0.777173388518518	-0.132594623759259	-0.289592148148148	-0.132594623759259	-0.289592148148148	-0.509587701296296	-0.490485807222222	-0.255048336944444	-0.377909862407407	-0.757314813888889	-0.80112703962963	-0.355348902222222	-0.254645206944444	-0.551742083518519	-0.198733655611111	-0.0885048145574074	-0.113701770190741	-0.495927371666667	-0.455317917037037	-0.765387905555556	-0.458255021296296	-0.437276328518518	-0.803845087037037	-0.471782782222222	-0.581167154444444	-0.674671878518519	-0.517811645740741	-0.153787850538889	-0.729928728518519	-0.336061027407407	-0.376027878888889	-0.475928501666667	-0.513703461481481	-0.55009966	-0.381223382777778	-0.795986113703704	-0.822428718888889
12	WALKING_UPSTAIRS	-0.761195612692308	-0.606412096538462	-0.229183927115385	-0.285844036153846	-0.229183927115385	-0.285844036153846	-0.432469300961538	-0.329827968269231	-0.316561585961538	-0.525686949063462	-0.674972132307692	-0.713406712307692	-0.321447925192308	-0.168341519859615	-0.560841212692308	-0.278929748076923	-0.130175559028846	-0.418599992115385	-0.385843754230769	-0.333077590961538	-0.687929868653846	-0.39060122	-0.335926381307692	-0.750114855961538	-0.426360331538462	-0.604711316153846	-0.406080936346154	-0.5604629635	-0.483918390576923	-0.396095719423077	-0.290005418653846	-0.395285130961538	-0.3208844625	-0.346565141730769	-0.594032515192308	-0.564435086711538	-0.714332592115385	-0.733130764423077
13	WALKING_UPSTAIRS	-0.678805915818182	-0.550880346909091	-0.10115350174	-0.326339622181818	-0.10115350174	-0.326339622181818	-0.456190454	-0.451225931090909	-0.237182958116364	-0.415658606181818	-0.631964902181818	-0.669216383090909	-0.382460736363636	-0.0636564765818182	-0.404785239945455	-0.266081292363636	0.114656709636364	-0.184842227972182	-0.506212135636364	-0.368996179072727	-0.631496434363636	-0.514337759454545	-0.319400410981818	-0.689235778909091	-0.482113007636364	-0.492176104727273	-0.255338945927273	-0.562911002545455	-0.364283258727273	-0.272525011818182	-0.367522800909091	-0.409065516363636	-0.425100006545455	-0.491090809090909	-0.485477308909091	-0.470770800363636	-0.656088544363636	-0.712261499636364
14	WALKING_UPSTAIRS	-0.371479721296296	-0.359816626703704	0.140108204051852	-0.0197686685018519	0.140108204051852	-0.0197686685018519	-0.28366383592037	-0.337086266574074	0.365779419444444	0.299975979851852	-0.399921949557407	-0.485819293703704	-0.323508442240741	0.0163939234574074	0.191693742633333	-0.304980247962963	0.356072772037037	0.687124163703704	-0.383497147037037	-0.347606639592593	-0.264008468333333	-0.41096787037037	-0.371572473072222	-0.391077873148148	-0.441048358648148	0.118687692187963	0.196703218737037	-0.464742933888889	0.646233637037037	0.522454216314815	-0.0759851813333333	-0.143253889222222	-0.288744334092593	-0.409847649281481	0.0488588668185185	0.236659662496296	-0.457250612407407	-0.564964076388889
15	WALKING_UPSTAIRS	-0.763053512083333	-0.657907649166667	-0.000971394711666667	-0.136552217494583	-0.000971394711666667	-0.136552217494583	-0.316050382083333	-0.313363553125	-0.201217274	-0.288429008639583	-0.663637117708333	-0.748954848541667	-0.0746328434375	-0.1019354328	-0.5395910825	-0.00838243761666667	-0.0191328333041667	-0.349600353270833	-0.2370530733125	-0.338102216666667	-0.714554172708333	-0.207231605488542	-0.330391429583333	-0.783004506458333	-0.361096856875	-0.517025245833333	-0.485701745833333	-0.4372253275	-0.243612269004167	-0.523744300833333	-0.165242147958333	-0.255659340833333	-0.261956679958333	-0.391313399375	-0.45369356625	-0.308585869854167	-0.731422357916667	-0.793104483333333
16	WALKING_UPSTAIRS	-0.77471906627451	-0.717101021960784	-0.233990331568627	-0.334795080196078	-0.233990331568627	-0.334795080196078	-0.48321905	-0.493067129607843	-0.308260568039216	-0.518189646470588	-0.737705162156863	-0.797293228431373	-0.474984014705882	-0.268063812745098	-0.335853041176471	-0.369636140980392	-0.166324239117647	-0.094561233145098	-0.546088862941176	-0.468605205294118	-0.565220840588235	-0.538073090196078	-0.417127012352941	-0.620123586470588	-0.53239971627451	-0.642018064117647	-0.492427493529412	-0.509896031372549	-0.559600598431373	-0.387309489901961	-0.370649738235294	-0.418924256078431	-0.475597717843137	-0.51993124	-0.630546675490196	-0.532486721568627	-0.787833632352941	-0.825314327058824
17	WALKING_UPSTAIRS	-0.676722847708333	-0.610586202291667	-0.0128062276916667	-0.1028777303875	-0.0128062276916667	-0.1028777303875	-0.357233897916667	-0.390912450416667	-0.235191249091667	-0.440837260125	-0.637367490625	-0.68231162875	-0.1397522212625	-0.1175197356	-0.3999234945625	-0.0355381172854167	-0.0252781736083333	-0.2048157105	-0.360272225833333	-0.37705192875	-0.633017707916667	-0.287219038291667	-0.365114263583333	-0.680325770833333	-0.416223018291667	-0.521435415208333	-0.324273713333333	-0.5244683916875	-0.481154119791667	-0.2778914704375	-0.150305643291667	-0.217393170604167	-0.360299853125	-0.437383107916667	-0.504066956875	-0.496444579791667	-0.669008763541667	-0.7241557425
18	WALKING_UPSTAIRS	-0.828872171206897	-0.718951757931034	-0.279146312758621	-0.37184157	-0.279146312758621	-0.37184157	-0.601463948275862	-0.579330320344828	-0.3691086	-0.528058134137931	-0.781652689310345	-0.835525127931035	-0.465097261896552	-0.363450742586207	-0.522728377068965	-0.350639840862069	-0.190550638155172	-0.269571390465517	-0.589410590172414	-0.579650286034483	-0.736149274137931	-0.575331252413793	-0.585531432931034	-0.784728430344828	-0.59232371	-0.649817266551724	-0.504364096896552	-0.60071129637931	-0.443429836896552	-0.466022431206897	-0.436561064482759	-0.436218933448276	-0.574481396551724	-0.587926077068965	-0.654029089310345	-0.533044636034483	-0.826193160862069	-0.860910992241379
19	WALKING_UPSTAIRS	-0.49212221875	-0.3754149830025	0.01738119347275	-0.177666828025	0.01738119347275	-0.177666828025	-0.114189605875	-0.284060693125	-0.06161577145	-0.26440144275	-0.372790526575	-0.50740029025	-0.15687949467775	0.111818164225	-0.2196444734075	-0.11993477534	0.13255758081125	-0.2399806950525	-0.2053226461925	-0.073928372175	-0.3806571232	-0.2172651781	-0.0131695876025	-0.50771620575	-0.194485509535	-0.2254218170275	-0.06612935167	-0.4775147465	-0.149925160355	-0.207498123525	-0.07962876322	-0.368253499	-0.187391317015	-0.43467125	-0.28884026785	-0.3771327525	-0.4771839145	-0.58828966075
20	WALKING_UPSTAIRS	-0.393988623529412	-0.253867089670588	0.00872502461176471	-0.198269718823529	0.00872502461176471	-0.198269718823529	-0.255611242098039	-0.239444370019608	0.0223302538235294	-0.253929985803922	-0.37192841627451	-0.455396068627451	-0.140439074776471	-0.0293832440223529	-0.318431522156863	-0.108444759592157	0.16454675022549	-0.242438965196078	-0.256162264623529	-0.312161098966667	-0.492755895098039	-0.187090779486275	-0.255008282372549	-0.533201712745098	-0.372684353921569	-0.162341385629412	0.115076640798039	-0.532021733921569	-0.079046721372549	0.095476833245098	-0.205009295196078	-0.320241012294118	-0.215014031556863	-0.280450026862745	-0.286627716823529	-0.360948341823529	-0.450393446470588	-0.50282154372549
21	WALKING_UPSTAIRS	-0.604469603617021	-0.564149244893617	-0.0810453188106383	-0.278474283829787	-0.0810453188106383	-0.278474283829787	-0.355047693617021	-0.404183875893617	-0.168982721146809	-0.420236002514894	-0.577935642978723	-0.647723419148936	-0.319169340234043	0.0221598658106383	-0.321712974042553	-0.213184048	0.0823434279595745	-0.22716417293617	-0.436839580425532	-0.205067301297872	-0.519815170851064	-0.462972848723404	-0.261261053404255	-0.603127367234043	-0.446974007021277	-0.446691581702128	-0.155762354829787	-0.560968048723404	-0.478299637021277	0.0130916351042553	-0.257894449148936	-0.403357611702128	-0.355443706553191	-0.47772185	-0.475369886808511	-0.483407096425532	-0.628915748723404	-0.700980410425532
22	WALKING_UPSTAIRS	-0.704255415	-0.515697758571429	0.210282608333333	-0.158757474833333	0.210282608333333	-0.158757474833333	-0.0957840344357143	-0.0876501605595238	-0.1280319236	-0.2025581772	-0.568111869047619	-0.675633024285714	-0.0553996485285714	0.13068653882619	-0.228019952309524	0.132048813464286	0.230058772192857	-0.116753339559524	-0.0382449785166667	-0.0751829281833333	-0.414448875714286	-0.0677978520178571	-0.106099613648095	-0.528567802619048	-0.19545699252381	-0.523943751666667	-0.199313066142857	-0.338139776690476	-0.473882071666667	-0.222431794690476	-0.0866905123880952	-0.334126221428571	-0.0458020362119048	-0.151299835619048	-0.369902	-0.234023031571429	-0.667996003333333	-0.70987053452381
23	WALKING_UPSTAIRS	-0.493514122352941	-0.543765425882353	-0.0117536873784314	-0.271893714117647	-0.0117536873784314	-0.271893714117647	-0.311143885098039	-0.362708849411765	-0.156527148792745	-0.366732989313725	-0.504367150588235	-0.551275188627451	-0.272605689568627	-0.0769773944803922	-0.070577489272549	-0.234309548019608	0.0380597405498039	0.104508755759412	-0.365642513176471	-0.326236287627451	-0.346605238039216	-0.424877553333333	-0.380894442941176	-0.46895638372549	-0.430239229235294	-0.290447408901961	-0.163001294113725	-0.590430783921569	-0.301619977058824	-0.0822521122215686	-0.231382662235294	-0.410047643333333	-0.302968064764706	-0.454324844901961	-0.380388292223529	-0.470491576431373	-0.51871565	-0.632659461568627
24	WALKING_UPSTAIRS	-0.646644373728814	-0.648975330847458	-0.226402822033898	-0.30685447	-0.226402822033898	-0.30685447	-0.488487620508475	-0.441068689830508	-0.33443583979661	-0.503929060169492	-0.658751629152542	-0.638180352881356	-0.395790553898305	-0.252412541966102	-0.312792211016949	-0.326165553050847	-0.107787679328814	-0.28314344338983	-0.515644617288136	-0.527604243559322	-0.48339098779661	-0.527104719152542	-0.535843319152542	-0.562727123050847	-0.503188684915254	-0.546620981186441	-0.372182912033898	-0.602945480677966	-0.586177824237288	-0.311996408983051	-0.322300989322034	-0.406283377627119	-0.429800778813559	-0.45964779779661	-0.564664994745763	-0.54907099	-0.64611467	-0.653876950677966
25	WALKING_UPSTAIRS	-0.839699143076923	-0.746268282923077	-0.305772199076923	-0.480006649846154	-0.305772199076923	-0.480006649846154	-0.679160843538462	-0.674513059846154	-0.3186346998	-0.387754116158462	-0.777106026615385	-0.824883302769231	-0.521649838769231	-0.380150805384615	-0.542931828	-0.437975786923077	-0.199988428584615	-0.237296741292308	-0.668208156461538	-0.640849424923077	-0.793266971230769	-0.690213625846154	-0.638086010153846	-0.830526636615385	-0.476144998846154	-0.618579913384615	-0.575169715692308	-0.500119831476923	-0.349362687538462	-0.601112612153846	-0.527907561538462	-0.536120293230769	-0.654795110615385	-0.703433692615385	-0.567153469846154	-0.386612992876923	-0.822403906	-0.841061012153846
26	WALKING_UPSTAIRS	-0.725210290909091	-0.556390218	-0.142874499381818	-0.1507071068	-0.142874499381818	-0.1507071068	-0.404463896363636	-0.334531344727273	-0.344427047636364	-0.514032410181818	-0.648099850181818	-0.661829656545455	-0.242820756127273	-0.185528313272727	-0.499502759272727	-0.142843838381818	-0.0439473073581818	-0.400902256363636	-0.304540556345455	-0.419344696	-0.639741264909091	-0.342075432	-0.420055781272727	-0.715726893818182	-0.427686570727273	-0.617112539636364	-0.342703926363636	-0.590812298	-0.598236639818182	-0.362052183090909	-0.167566383372727	-0.274226227272727	-0.294970470909091	-0.393715352181818	-0.556084778181818	-0.569632	-0.673580662727273	-0.669846294545455
27	WALKING_UPSTAIRS	-0.711148438235294	-0.676876469411765	-0.160589355980392	-0.37994878627451	-0.160589355980392	-0.37994878627451	-0.479067422156863	-0.464610567058824	-0.286145719598039	-0.501775426447059	-0.699895090784314	-0.724671165490196	-0.417607401176471	-0.249688517843137	-0.418886395098039	-0.253504065686275	-0.0794059822941176	-0.197338870980392	-0.50311385627451	-0.44246561254902	-0.608544241568627	-0.47892337254902	-0.450116431176471	-0.657139420784314	-0.544369229411765	-0.594092579607843	-0.400528455490196	-0.574254281745098	-0.587869474313725	-0.183508696647059	-0.393928937058824	-0.468707734509804	-0.460770277843137	-0.473011558823529	-0.607667730196078	-0.523335975411765	-0.71917980372549	-0.751714312941177
28	WALKING_UPSTAIRS	-0.690571101960784	-0.603568264117647	-0.186240503960784	-0.211928666470588	-0.186240503960784	-0.211928666470588	-0.388086248235294	-0.325362338235294	-0.263415282690196	-0.476923344705882	-0.620279797647059	-0.670132120784314	-0.266101343372549	-0.190589069119608	-0.401732939215686	-0.233726643921569	-0.178554981115686	-0.281685159607843	-0.318866730039216	-0.358009373333333	-0.587813565294118	-0.37027368	-0.349026567647059	-0.68790763372549	-0.403636283921569	-0.522066500784314	-0.318210999529412	-0.556383410588235	-0.459989315686274	-0.22624337505098	-0.213519364760784	-0.334626168823529	-0.294433415745098	-0.374495907647059	-0.534835409607843	-0.528187016862745	-0.662505819411765	-0.70485275745098
29	WALKING_UPSTAIRS	-0.73422519244898	-0.558417024081633	0.00834360271428571	-0.0414696051693878	0.00834360271428571	-0.0414696051693878	-0.344324833061224	-0.254485176020408	0.0439627677608163	-0.0800476153673469	-0.617340803061225	-0.712846318367347	-0.109793480008163	-0.196011503540816	-0.320487882857143	-0.0790625306306122	-0.141258066657755	0.203057836877551	-0.225067771046939	-0.408886605510204	-0.646198587755102	-0.211385397877551	-0.408648946938776	-0.710116591836735	-0.260519290404082	-0.39404534122449	-0.34170013244898	-0.350338205020408	0.234346783653061	-0.444153056530612	-0.108306402963265	-0.155993755897959	-0.239108046693878	-0.280583556530612	-0.357213897032653	-0.074331469755102	-0.697454553061225	-0.756464186122449
30	WALKING_UPSTAIRS	-0.743336958461538	-0.665150619230769	-0.137627857227385	-0.327410815861538	-0.137627857227385	-0.327410815861538	-0.596600099538461	-0.561837706461538	-0.113608367276923	-0.169293534323077	-0.718780256769231	-0.774439096769231	-0.420402828153846	-0.297813768569231	-0.36751984	-0.326260358153846	-0.104299180318462	0.121447414920923	-0.55067842	-0.592919440769231	-0.737803881230769	-0.561565206615385	-0.610826602	-0.78475388	-0.488039003123077	-0.366058433230769	-0.318937001538462	-0.503484236964615	0.0449545535584615	-0.253427074984615	-0.400588353846154	-0.394508080769231	-0.549784890615385	-0.580878133230769	-0.449150735076923	-0.151472278383077	-0.773974451846154	-0.791349425076923
